callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
FDX28,,a80cf8,N618FE,MD11,RJBB,KOAK,2018-12-31 20:06:57+00:00,2019-01-01 04:52:56+00:00,2019-01-01 00:00:00+00:00,34.42575073,135.2418113,-304.8,37.71057129,-122.2279261,-68.58
AAL1268,,a0b199,N144AN,A321,KLAX,KTNT,2018-12-31 20:07:42+00:00,2019-01-01 00:22:54+00:00,2019-01-01 00:00:00+00:00,33.9361624,-118.4171677,0,25.81661418,-80.79770646,1905
TAM8114,,e49337,PT-MOD,B763,SBGR,,2018-12-31 20:07:45+00:00,2019-01-01 06:26:58+00:00,2019-01-01 00:00:00+00:00,-23.42243259,-46.44073486,914.4,41.16646977,1.472854614,2727.96
GTI3083,,a01724,N1049A,B763,71KY,KPHX,2018-12-31 20:07:51+00:00,2019-01-01 00:10:47+00:00,2019-01-01 00:00:00+00:00,39.04620154,-84.78033447,1524,33.42874146,-111.982489,472.44
JAL061,,8682da,JA740J,B77W,KLAX,,2018-12-31 20:08:17+00:00,2019-01-01 07:11:35+00:00,2019-01-01 00:00:00+00:00,33.94541931,-118.4502177,304.8,35.50483316,140.6377395,1455.42
JBU598,,acf906,N935JB,A321,KSEA,KBOS,2018-12-31 20:09:05+00:00,2019-01-01 00:53:12+00:00,2019-01-01 00:00:00+00:00,47.43249408,-122.3081149,0,42.38064523,-70.99748478,-22.86
THA923,,885177,HS-TKW,B77W,EDDF,,2018-12-31 20:09:22+00:00,2019-01-01 03:07:18+00:00,2019-01-01 00:00:00+00:00,50.00953674,8.526185688,-304.8,27.66129316,78.62518897,11277.6
KLM461,,48418a,PH-BXO,B739,EHAM,LLBG,2018-12-31 20:09:26+00:00,2019-01-01 00:12:26+00:00,2019-01-01 00:00:00+00:00,52.31595185,4.777777536,-304.8,32.00418091,34.88556061,
FDX5225,,abb6b5,N854FD,B77L,EDDK,MS62,2018-12-31 20:09:29+00:00,2019-01-01 05:55:04+00:00,2019-01-01 00:00:00+00:00,50.87786865,7.133096231,-304.8,35.06835938,-89.86625827,2179.32
BAW2041,,4007ef,G-YMMD,B772,EGKK,,2018-12-31 20:10:19+00:00,2019-01-01 06:49:25+00:00,2019-01-01 00:00:00+00:00,51.14355469,-0.222547376,0,-32.17197224,15.29459428,11887.2
UAL35,,a2ca5f,N27903,B788,KSFO,RJBB,2018-12-31 20:10:20+00:00,2019-01-01 07:37:46+00:00,2019-01-01 00:00:00+00:00,37.61634956,-122.3693649,-304.8,34.45028687,135.2385603,-91.44
UPS2954,,a4e883,N415UP,B752,,KOAK,2018-12-31 20:10:26+00:00,2019-01-01 00:31:20+00:00,2019-01-01 00:00:00+00:00,38.41539001,-85.99369215,5181.6,37.70223999,-122.2154203,-7.62
AFR222,,39c426,,,LFPG,,2018-12-31 20:11:09+00:00,2019-01-01 02:12:13+00:00,2019-01-01 00:00:00+00:00,48.99567168,2.55330939,0,23.54207184,57.61067708,11269.98
CLU245,,4071c7,G-CLBA,B744,EDDF,OMDW,2018-12-31 20:11:23+00:00,2019-01-01 01:37:44+00:00,2019-01-01 00:00:00+00:00,50.02474594,8.533919485,-304.8,24.91838875,55.12182848,106.68
GTI3049,,a0c7b3,N1499A,,71KY,CN29,2018-12-31 20:11:38+00:00,2019-01-01 00:19:22+00:00,2019-01-01 00:00:00+00:00,39.04578257,-84.7878418,1828.8,38.08479309,-120.9364481,1516.38
AAF533,,39840f,F-HBAP,A320,LFML,GOBD,2018-12-31 20:11:41+00:00,2019-01-01 01:09:37+00:00,2019-01-01 00:00:00+00:00,43.47518145,5.142647879,609.6,14.65706518,-17.07270572,76.2
AIC142,,800734,VT-ANN,B788,LFPG,VIDP,2018-12-31 20:12:29+00:00,2019-01-01 03:39:15+00:00,2019-01-01 00:00:00+00:00,48.99581133,2.558296605,0,28.53810456,77.10797478,228.6
BAW183,,4006b1,G-BYGA,B744,EGLL,KJFK,2018-12-31 20:13:35+00:00,2019-01-01 03:13:11+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.470199585,-304.8,40.71459961,-73.70013428,495.3
ASA1100,,ab9f6d,N848VA,A320,KSFO,KBNA,2018-12-31 20:14:05+00:00,2019-01-01 00:00:36+00:00,2019-01-01 00:00:00+00:00,37.63217732,-122.3610654,304.8,36.23950195,-86.63881302,815.34
ALK218,,77058c,4R-ALL,A333,OTHH,VCBI,2018-12-31 20:14:10+00:00,2019-01-01 00:28:51+00:00,2019-01-01 00:00:00+00:00,25.3049469,51.6049703,0,7.169649803,79.87496212,-7.62
AAL2565,,acf486,N934AA,A321,KMIA,KLAX,2018-12-31 20:14:11+00:00,2019-01-01 01:25:10+00:00,2019-01-01 00:00:00+00:00,25.80276489,-80.26077271,0,33.93891907,-118.3672037,114.3
ANA232,,86d9f4,JA837A,B789,EBBR,,2018-12-31 20:14:17+00:00,2019-01-01 07:05:06+00:00,2019-01-01 00:00:00+00:00,50.90084839,4.462379249,-304.8,35.51498154,140.565744,1158.24
UAE58,,8960f5,A6-EDT,A388,EDDL,OMDB,2018-12-31 20:14:21+00:00,2019-01-01 02:29:13+00:00,2019-01-01 00:00:00+00:00,51.28404003,6.761245728,-304.8,25.27298879,55.37952783,
TAP074,,4951f1,CS-TOQ,A332,,LPPT,2018-12-31 20:14:35+00:00,2019-01-01 05:08:13+00:00,2019-01-01 00:00:00+00:00,-22.75520325,-43.04403409,1219.2,38.76344325,-9.145507813,-15.24
ETD53P,,89612d,A6-ETC,B77W,EHAM,OMAA,2018-12-31 20:14:39+00:00,2019-01-01 02:15:48+00:00,2019-01-01 00:00:00+00:00,52.31406648,4.770263672,-304.8,24.40937805,54.68444824,76.2
FDX5277,,a78546,N584FE,MD11,LFPG,MS62,2018-12-31 20:14:41+00:00,2019-01-01 05:39:44+00:00,2019-01-01 00:00:00+00:00,49.01964608,2.496787623,0,35.02670288,-89.86496906,2438.4
UAE62,,896476,A6-EUL,A388,EDDH,OMDB,2018-12-31 20:14:50+00:00,2019-01-01 02:13:27+00:00,2019-01-01 00:00:00+00:00,53.64646912,9.982099261,-304.8,25.25009673,55.36054791,-60.96
VIR462M,,4072ea,,,FAGC,EGLL,2018-12-31 20:14:56+00:00,2019-01-01 06:59:52+00:00,2019-01-01 00:00:00+00:00,-25.9964447,28.20180065,2743.2,51.46495056,-0.439898517,-160.02
AMX409,,ad727c,N966AM,B788,KJFK,MMMX,2018-12-31 20:15:19+00:00,2019-01-01 00:58:49+00:00,2019-01-01 00:00:00+00:00,40.59585571,-73.81115723,609.6,19.40913391,-99.11772047,2354.58
ACA798,,c030eb,C-FSNQ,,KLAX,CSP6,2018-12-31 20:15:40+00:00,2019-01-01 00:27:24+00:00,2019-01-01 00:00:00+00:00,33.9359436,-118.4210703,0,45.35319183,-73.90616812,922.02
DAL423,,ab3c61,N823DX,B752,KPHX,KJFK,2018-12-31 20:15:53+00:00,2019-01-01 00:05:04+00:00,2019-01-01 00:00:00+00:00,33.43103027,-112.0272583,304.8,40.67633057,-73.73052979,121.92
FDB558,,896333,A6-FEB,B738,VCBI,OMDB,2018-12-31 20:15:58+00:00,2019-01-01 00:46:26+00:00,2019-01-01 00:00:00+00:00,7.194881116,79.8942829,0,25.25930786,55.36004384,-76.2
TUA418,,601849,EZ-A014,B752,EGBB,,2018-12-31 20:16:07+00:00,2019-01-01 00:50:28+00:00,2019-01-01 00:00:00+00:00,52.46466064,-1.750259399,0,41.36813406,45.0430714,10660.38
SWA3862,,abe147,N8649A,B738,KMDW,KSAN,2018-12-31 20:16:24+00:00,2019-01-01 00:21:05+00:00,2019-01-01 00:00:00+00:00,41.80926307,-87.83173317,1219.2,32.72883011,-117.1701423,99.06
EZY6950,,4073a0,G-UZHC,A20N,,EGPH,2018-12-31 20:16:42+00:00,2019-01-01 00:20:37+00:00,2019-01-01 00:00:00+00:00,28.32463074,-16.21597877,4876.8,55.95197257,-3.366622925,-76.2
N54CC,,a6d5c8,N54CC,,CL36,KRNO,2018-12-31 20:16:51+00:00,2019-01-01 00:19:28+00:00,2019-01-01 00:00:00+00:00,38.55157471,-122.8030263,609.6,39.47471489,-119.7668457,1417.32
SWA3133,,abadf9,N8514F,B738,KLAS,KBWI,2018-12-31 20:16:54+00:00,2019-01-01 00:06:17+00:00,2019-01-01 00:00:00+00:00,36.09727478,-115.1541138,609.6,39.17710876,-76.73150104,236.22
AIC191,,800462,VT-ALM,B77W,VABB,KEWR,2018-12-31 20:16:55+00:00,2019-01-01 12:29:52+00:00,2019-01-01 00:00:00+00:00,19.08847046,72.84960611,0,40.73697882,-74.14029902,350.52
DAL1488,,ab4b34,N827DN,B739,KPDX,86MI,2018-12-31 20:17:12+00:00,2019-01-01 00:06:21+00:00,2019-01-01 00:00:00+00:00,45.58008744,-122.5582581,0,42.13069153,-83.58261108,1196.34
UAL794,,a6246e,N495UA,A320,KSFO,KORD,2018-12-31 20:17:21+00:00,2019-01-01 00:09:16+00:00,2019-01-01 00:00:00+00:00,37.6270752,-122.3665408,0,42.00268762,-87.83626823,609.6
ASA500,,a4ca6a,N408AS,B739,KSEA,KIND,2018-12-31 20:17:25+00:00,2019-01-01 00:12:57+00:00,2019-01-01 00:00:00+00:00,47.42942163,-122.3081853,0,39.73228843,-86.28735352,373.38
JST64,,7c6bbd,VH-VKF,B788,,YMML,2018-12-31 20:17:40+00:00,2019-01-01 03:05:41+00:00,2019-01-01 00:00:00+00:00,6.639559471,112.4364024,11277.6,-37.64432745,144.833301,205.74
UPS2958,,a11afd,N170UP,A306,,KMHR,2018-12-31 20:17:58+00:00,2019-01-01 00:17:59+00:00,2019-01-01 00:00:00+00:00,38.27646029,-85.9739287,4572,38.56205827,-121.2835083,7.62
AAL1973,,acbffd,N920US,A321,KCLT,KLAX,2018-12-31 20:18:35+00:00,2019-01-01 01:33:58+00:00,2019-01-01 00:00:00+00:00,35.27979964,-80.97683521,609.6,33.93835035,-118.3727646,106.68
OMA102,,70c0ef,A4O-SD,B789,EGLL,,2018-12-31 20:18:47+00:00,2019-01-01 02:32:26+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.467529297,-304.8,23.84335327,57.37594604,6187.44
AFR256,,394a14,F-GSQU,B77W,LFPG,,2018-12-31 20:18:56+00:00,2019-01-01 07:57:26+00:00,2019-01-01 00:00:00+00:00,48.99571823,2.549912302,0,1.664108276,102.9154529,8229.6
KLM835,,48455f,PH-BVB,B77W,EHAM,,2018-12-31 20:19:12+00:00,2019-01-01 07:33:31+00:00,2019-01-01 00:00:00+00:00,52.30614853,4.775066376,-304.8,1.713180542,102.8690403,7452.36
AAL117,,a01c37,N106NN,A321,KJFK,KHHR,2018-12-31 20:19:18+00:00,2019-01-01 01:59:36+00:00,2019-01-01 00:00:00+00:00,40.55200195,-73.76306152,914.4,33.94308472,-118.326061,312.42
WJA710,,c02f21,C-FRWA,B738,CYVR,CYYZ,2018-12-31 20:19:33+00:00,2019-01-01 00:41:53+00:00,2019-01-01 00:00:00+00:00,49.18991089,-123.2071627,0,43.66553355,-79.67664446,342.9
AAR969,,71bc13,HL7413,B744,PANC,,2018-12-31 20:19:35+00:00,2019-01-01 15:16:27+00:00,2019-01-01 00:00:00+00:00,61.17755127,-150.0021253,0,23.99482727,120.0852966,12192
AIC968,,800b63,VT-EXE,A320,OMSJ,VOMM,2018-12-31 20:19:42+00:00,2019-01-01 02:04:22+00:00,2019-01-01 00:00:00+00:00,25.33415222,55.51218669,-304.8,12.98561096,80.15691297,-53.34
AAL776,,a17527,N193UW,A321,,KLAS,2018-12-31 20:19:48+00:00,2019-01-01 00:44:29+00:00,2019-01-01 00:00:00+00:00,35.29335022,-82.72390366,8229.6,36.07365417,-115.1335144,632.46
CSC8810,,7804d9,B-6387,A321,,,2018-12-31 20:19:48+00:00,2019-01-01 02:15:59+00:00,2019-01-01 00:00:00+00:00,17.56036377,101.4714131,10058.4,38.08602905,114.2589228,6888.48
UAL1836,,a94b29,N69824,B739,KORD,KHHR,2018-12-31 20:20:09+00:00,2019-01-01 00:17:13+00:00,2019-01-01 00:00:00+00:00,41.99221802,-87.86659241,609.6,33.93914795,-118.3656903,144.78
JBU484,,a6c3ca,N535JB,A320,MMMX,KBOS,2018-12-31 20:20:13+00:00,2019-01-01 00:32:55+00:00,2019-01-01 00:00:00+00:00,19.47138977,-99.01089805,2743.2,42.3779452,-70.99882614,-45.72
CES523,,78009d,B-8967,A333,,,2018-12-31 20:20:33+00:00,2019-01-01 03:37:49+00:00,2019-01-01 00:00:00+00:00,24.93704224,118.5976664,10668,35.08836365,140.5924894,2468.88
OMA106,,70c0ee,A4O-SC,B789,EGCC,,2018-12-31 20:20:33+00:00,2019-01-01 02:36:29+00:00,2019-01-01 00:00:00+00:00,53.34750366,-2.287745884,-304.8,23.82366943,57.21288045,5676.9
AAL2639,,a3244a,N301NW,B738,KORD,KSFO,2018-12-31 20:20:35+00:00,2019-01-01 00:28:53+00:00,2019-01-01 00:00:00+00:00,41.98324585,-87.87402066,609.6,37.61779268,-122.3672751,-45.72
JBU424,,ad7e6f,N969JT,A321,KLAX,KJFK,2018-12-31 20:21:47+00:00,2019-01-01 01:03:18+00:00,2019-01-01 00:00:00+00:00,33.93611585,-118.4177399,0,40.67614746,-73.73052979,182.88
ACA026,,c038c8,C-FVNB,,CYVR,CYVR,2018-12-31 20:22:09+00:00,2019-01-01 19:33:47+00:00,2019-01-01 00:00:00+00:00,49.18762207,-123.1860352,-304.8,49.20371363,-123.1877457,-144.78
AIC120,,800732,VT-ANL,B788,EDDF,VIDP,2018-12-31 20:22:12+00:00,2019-01-01 03:13:29+00:00,2019-01-01 00:00:00+00:00,50.03672791,8.551555433,-304.8,28.55449095,77.14001824,266.7
UAL800,,a081ca,N13138,B752,KLDJ,KSFO,2018-12-31 20:22:15+00:00,2019-01-01 02:22:09+00:00,2019-01-01 00:00:00+00:00,40.64891052,-74.25286865,914.4,37.61906433,-122.3703393,-15.24
AFL105,,4248f8,VQ-BBG,A332,KIAD,UUEE,2018-12-31 20:22:21+00:00,2019-01-01 05:06:26+00:00,2019-01-01 00:00:00+00:00,38.94186401,-77.4839451,0,55.98027633,37.45642662,205.74
UAL522,,a0e6c6,N15712,B737,KIAD,KDEN,2018-12-31 20:22:22+00:00,2019-01-01 00:22:49+00:00,2019-01-01 00:00:00+00:00,38.93383608,-77.45661926,0,39.87240601,-104.6871086,1539.24
KAC414,,70605a,9K-AOH,B77W,,,2018-12-31 20:22:44+00:00,2019-01-01 00:09:03+00:00,2019-01-01 00:00:00+00:00,19.59054565,75.64807892,10363.2,27.59593382,49.444181,10309.86
TAM8085,,e48df6,PT-MUI,B77W,EGLL,SBGR,2018-12-31 20:23:07+00:00,2019-01-01 07:39:45+00:00,2019-01-01 00:00:00+00:00,51.46475582,-0.481262207,-304.8,-23.44546509,-46.51146906,876.3
QTR262,,06a0a9,A7-BCE,B788,EPWA,OTHH,2018-12-31 20:23:09+00:00,2019-01-01 01:06:53+00:00,2019-01-01 00:00:00+00:00,52.16601873,20.96630859,-304.8,25.23518372,51.61432902,76.2
CKS244,,a6267e,N496BC,B744,EBBR,,2018-12-31 20:23:11+00:00,2019-01-01 04:43:20+00:00,2019-01-01 00:00:00+00:00,50.90061951,4.461414234,-304.8,39.67056016,-83.70941162,5120.64
UPS2984,,a3fce7,N356UP,B763,,KBFI,2018-12-31 20:23:40+00:00,2019-01-01 00:28:27+00:00,2019-01-01 00:00:00+00:00,38.210495,-85.85190144,3352.8,47.51423981,-122.2891001,-114.3
PAC948,,abc201,N857GT,B748,OBBI,PANC,2018-12-31 20:24:42+00:00,2019-01-01 19:04:42+00:00,2019-01-01 00:00:00+00:00,26.26020813,50.65220671,0,61.16784668,-150.0039891,381
PAL5005,,758582,,,OMAA,RPLL,2018-12-31 20:24:49+00:00,2019-01-01 05:01:53+00:00,2019-01-01 00:00:00+00:00,24.53661385,54.57556958,1524,14.48952368,120.9851556,114.3
DAL2138,,a8f9c6,N678DL,B752,KSEA,KYIP,2018-12-31 20:25:12+00:00,2019-01-01 00:02:22+00:00,2019-01-01 00:00:00+00:00,47.43255615,-122.3082504,0,42.23907988,-83.49698799,2209.8
TPU917,,ad8ede,N973AV,A332,KMIA,SBGR,2018-12-31 20:25:21+00:00,2019-01-01 07:56:29+00:00,2019-01-01 00:00:00+00:00,25.80171747,-80.26777159,0,-23.44093323,-46.49498957,777.24
DLH767,,3c6562,D-AIKB,A333,VABB,EDDM,2018-12-31 20:25:40+00:00,2019-01-01 04:52:19+00:00,2019-01-01 00:00:00+00:00,19.08855891,72.85413707,0,48.34435932,11.79852134,297.18
SAA203,,00b0f3,ZS-SNI,A346,FAGC,KJFK,2018-12-31 20:25:45+00:00,2019-01-01 12:26:14+00:00,2019-01-01 00:00:00+00:00,-25.93313599,28.06773636,2743.2,40.69308472,-73.71734619,411.48
IGO827,,800be0,VT-IDW,A320,VOBL,VOBL,2018-12-31 20:25:49+00:00,2019-01-01 06:31:13+00:00,2019-01-01 00:00:00+00:00,13.20696297,77.72118819,914.4,13.20726013,77.67030913,929.64
ETD69K,,89649d,A6-API,A388,EGLL,OMAA,2018-12-31 20:26:28+00:00,2019-01-01 02:42:44+00:00,2019-01-01 00:00:00+00:00,51.46481323,-0.473080197,-304.8,24.40203133,54.69486452,152.4
SWA3684,,ac00b1,N8724J,,KSTL,KOAK,2018-12-31 20:27:27+00:00,2019-01-01 00:14:19+00:00,2019-01-01 00:00:00+00:00,38.751297,-90.37317691,304.8,37.70933533,-122.2259976,-45.72
N917HP,,acb169,N917HP,CL30,KTEB,KDAL,2018-12-31 20:27:41+00:00,2019-01-01 00:07:29+00:00,2019-01-01 00:00:00+00:00,40.84414673,-74.07446289,0,32.8644104,-96.86497192,228.6
AFR217,,392f2f,F-GLZP,A343,VABB,LFPG,2018-12-31 20:27:54+00:00,2019-01-01 05:50:24+00:00,2019-01-01 00:00:00+00:00,19.08865201,72.86250166,-304.8,48.99585789,2.621323435,7.62
VOI938,,0d0932,XA-VLL,A320,,KVUO,2018-12-31 20:28:10+00:00,2019-01-01 05:17:56+00:00,2019-01-01 00:00:00+00:00,18.83270781,-98.95850164,11582.4,45.6011756,-122.6369476,-53.34
OMA132,,70c0a6,A4O-DC,A332,LFPG,,2018-12-31 20:28:15+00:00,2019-01-01 02:44:43+00:00,2019-01-01 00:00:00+00:00,48.99568176,2.550377479,0,23.79185486,57.25962321,5494.02
SWA4566,,a22839,N238WN,B737,KLGA,KDEN,2018-12-31 20:28:19+00:00,2019-01-01 00:49:08+00:00,2019-01-01 00:00:00+00:00,40.7728706,-73.85877436,-304.8,39.84047583,-104.6416016,1539.24
ASA350,,a28de3,N264AK,B739,KSEA,KIAH,2018-12-31 20:28:34+00:00,2019-01-01 00:22:56+00:00,2019-01-01 00:00:00+00:00,47.42970095,-122.3081853,0,29.99327087,-95.24397906,472.44
AIC126,,8.00E+07,VT-ALL,B77W,KORD,VIDP,2018-12-31 20:28:35+00:00,2019-01-01 09:42:22+00:00,2019-01-01 00:00:00+00:00,41.98283386,-87.83419522,914.4,28.53805801,77.10813635,266.7
THY6364,,4ba893,TC-JDS,A332,CYYZ,LTBW,2018-12-31 20:28:42+00:00,2019-01-01 05:40:27+00:00,2019-01-01 00:00:00+00:00,43.676651,-79.60099331,0,40.89308167,28.55169678,716.28
UAE34,,8964a5,,,EGSS,OMDB,2018-12-31 20:28:52+00:00,2019-01-01 03:08:23+00:00,2019-01-01 00:00:00+00:00,51.87595173,0.221252441,0,25.23719788,55.38897196,-53.34
JBU2339,,a83108,N627JB,A320,KBOS,KBUR,2018-12-31 20:29:03+00:00,2019-01-01 02:56:13+00:00,2019-01-01 00:00:00+00:00,42.36151226,-71.0126868,-304.8,34.19778598,-118.3609772,220.98
SWA2987,,aab129,N7884G,B737,KSTL,KSJC,2018-12-31 20:29:13+00:00,2019-01-01 00:19:41+00:00,2019-01-01 00:00:00+00:00,38.75376039,-90.37823486,304.8,37.35277079,-121.9190448,22.86
UAE92,,8963f4,A6-EOW,A388,LIMC,OMDB,2018-12-31 20:29:45+00:00,2019-01-01 02:28:27+00:00,2019-01-01 00:00:00+00:00,45.61921692,8.725891113,0,25.24991052,55.35699808,-68.58
QFA775,,7c1466,VH-EBC,A332,YMML,YPPH,2018-12-31 20:29:56+00:00,2019-01-01 00:05:57+00:00,2019-01-01 00:00:00+00:00,-37.66040039,144.8188554,0,-31.93576619,115.9663547,30.48
IGO494,,8007b0,VT-IFI,A320,VABB,,2018-12-31 20:30:09+00:00,2019-01-01 02:10:53+00:00,2019-01-01 00:00:00+00:00,19.08874512,72.87103925,-304.8,25.75209045,76.45314535,9448.8
ANZ191,,c81881,ZK-OKD,B772,NZAA,YPAD,2018-12-31 20:30:16+00:00,2019-01-01 00:40:20+00:00,2019-01-01 00:00:00+00:00,-37.01573181,174.7730791,0,-34.91340637,138.5828322,259.08
ACA064,,c02ebd,C-FRSE,B789,CYVR,CYVR,2018-12-31 20:30:39+00:00,2019-01-01 17:54:38+00:00,2019-01-01 00:00:00+00:00,49.18923588,-123.199744,-304.8,49.20368958,-123.1874437,-152.4
UAE156,,8963da,A6-EPK,B77W,ESSA,OMDB,2018-12-31 20:30:48+00:00,2019-01-01 02:31:27+00:00,2019-01-01 00:00:00+00:00,59.62042857,17.90809368,609.6,25.23937807,55.38136752,
JBU1818,,ad935b,N974JT,A321,,KJFK,2018-12-31 20:31:24+00:00,2019-01-01 01:16:28+00:00,2019-01-01 00:00:00+00:00,11.50021362,-61.54545751,5791.2,40.66016763,-73.7431058,76.2
JAI26,,80040b,VT-JBB,B738,VOBL,,2018-12-31 20:31:43+00:00,2019-01-01 00:19:43+00:00,2019-01-01 00:00:00+00:00,13.20668366,77.73241545,914.4,1.675415039,103.0068349,7482.84
BAW54,,406b21,G-XLEH,A388,,EGLL,2018-12-31 20:31:53+00:00,2019-01-01 07:11:52+00:00,2019-01-01 00:00:00+00:00,-25.77337646,28.16019694,3352.8,51.46495056,-0.440566604,-152.4
AAL2312,,adc17b,N986AN,A321,KSEA,KMIA,2018-12-31 20:31:56+00:00,2019-01-01 01:52:58+00:00,2019-01-01 00:00:00+00:00,47.43360901,-122.3081131,0,25.78569031,-80.32572428,15.24
UAE385,,89647b,A6-EUQ,A388,,OMDB,2018-12-31 20:32:05+00:00,2019-01-01 01:01:55+00:00,2019-01-01 00:00:00+00:00,12.63823428,83.77537778,12192,25.26457214,55.34357707,
VOZ677,,7c7528,VH-XFE,A332,YMML,YPPH,2018-12-31 20:32:27+00:00,2019-01-01 00:10:26+00:00,2019-01-01 00:00:00+00:00,-37.66052763,144.8195681,0,-31.92645264,115.9690979,38.1
N97WT,,ad8352,N97WT,AC90,KETN,KMYF,2018-12-31 20:32:33+00:00,2019-01-01 00:58:36+00:00,2019-01-01 00:00:00+00:00,32.368702,-98.8265057,1219.2,32.81350863,-117.1330355,160.02
ACA792,,c02ed9,C-FRTG,B789,KLAX,CYYZ,2018-12-31 20:33:57+00:00,2019-01-01 00:03:41+00:00,2019-01-01 00:00:00+00:00,33.93539429,-118.4270119,304.8,43.66702322,-79.67448643,304.8
AAL463,,a78a52,N585UW,A321,KPHX,KORL,2018-12-31 20:34:40+00:00,2019-01-01 00:06:25+00:00,2019-01-01 00:00:00+00:00,33.43093872,-112.021875,304.8,28.64245605,-81.36712294,1211.58
ACA756,,c058c3,C-GHPY,B788,KSFO,CYYZ,2018-12-31 20:35:16+00:00,2019-01-01 00:32:58+00:00,2019-01-01 00:00:00+00:00,37.61553955,-122.3749558,-304.8,43.6675353,-79.6737017,327.66
UAL894,,a445f0,N37466,B739,KIAD,KLAX,2018-12-31 20:35:50+00:00,2019-01-01 01:51:56+00:00,2019-01-01 00:00:00+00:00,38.93385315,-77.45661362,0,33.95571899,-118.366475,236.22
VIR25B,,400d58,G-VWIN,A346,EGLL,KJFK,2018-12-31 20:35:52+00:00,2019-01-01 03:57:08+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.475921631,-304.8,40.6771592,-73.72987227,243.84
WJA439,,c07ee8,C-GWBN,B737,CYYZ,,2018-12-31 20:36:11+00:00,2019-01-01 00:11:23+00:00,2019-01-01 00:00:00+00:00,43.67954577,-79.59705898,304.8,52.91611494,-111.5792672,9083.04
JAI684,,8007f2,VT-JFP,B738,VOBL,VABB,2018-12-31 20:36:12+00:00,2019-01-01 04:34:29+00:00,2019-01-01 00:00:00+00:00,13.20689392,77.73040245,914.4,19.08856201,72.8553445,-60.96
JBU748,,adbaca,N984JB,A321,KLAS,KJFK,2018-12-31 20:36:13+00:00,2019-01-01 00:38:53+00:00,2019-01-01 00:00:00+00:00,36.09260559,-115.1569748,609.6,40.64354848,-73.76876137,-30.48
AZA596,,4ca85b,EI-EIA,A320,LIRF,UUEE,2018-12-31 20:36:48+00:00,2019-01-01 00:14:05+00:00,2019-01-01 00:00:00+00:00,41.79885864,12.23034252,0,55.9774832,37.45565414,175.26
SWA2663,,aaa929,N7860A,,KMSP,KLGA,2018-12-31 20:36:54+00:00,2019-01-01 00:51:42+00:00,2019-01-01 00:00:00+00:00,44.88990396,-93.24337843,304.8,40.77934136,-73.87575323,-68.58
VOZ551,,7c752b,VH-XFH,A332,YSSY,YPPH,2018-12-31 20:37:10+00:00,2019-01-01 00:55:55+00:00,2019-01-01 00:00:00+00:00,-33.93555722,151.1733055,0,-31.92411804,115.9697571,68.58
KLM874,,4851ae,PH-BHC,B789,VCBI,EHAM,2018-12-31 20:37:15+00:00,2019-01-01 07:06:51+00:00,2019-01-01 00:00:00+00:00,7.192506952,79.89238871,0,52.31438828,4.756374359,
JBU633,,adc9b6,,,KBOS,KSFO,2018-12-31 20:37:25+00:00,2019-01-01 02:50:16+00:00,2019-01-01 00:00:00+00:00,42.3611864,-71.01275067,-304.8,37.618927,-122.3699886,-38.1
ARG1301,,e06589,LV-FVI,A332,KJFK,SADZ,2018-12-31 20:37:42+00:00,2019-01-01 06:37:02+00:00,2019-01-01 00:00:00+00:00,40.62050512,-73.78792503,0,-34.73039013,-58.48817825,2278.38
AIC114,,800738,VT-ANR,B788,EGBB,VIDP,2018-12-31 20:37:49+00:00,2019-01-01 04:24:48+00:00,2019-01-01 00:00:00+00:00,52.46427892,-1.759460449,0,28.5378718,77.10899802,228.6
NCR431,,acb84d,N919CA,B744,KSUU,RKTU,2018-12-31 20:38:05+00:00,2019-01-01 20:50:21+00:00,2019-01-01 00:00:00+00:00,38.28955078,-121.8912652,609.6,36.82342529,127.26511,2247.9
FFT261,,a36516,N318FR,,KTPA,KLAS,2018-12-31 20:38:14+00:00,2019-01-01 01:01:24+00:00,2019-01-01 00:00:00+00:00,27.94706726,-82.54915678,304.8,36.07369995,-115.1337433,617.22
AAL383,,a3cc37,N344AN,B763,KSFO,KMIA,2018-12-31 20:38:23+00:00,2019-01-01 01:26:41+00:00,2019-01-01 00:00:00+00:00,37.62501526,-122.3715664,0,25.7857035,-80.32451702,22.86
OMA124,,70c0a5,A4O-DB,A333,EDDM,,2018-12-31 20:38:33+00:00,2019-01-01 02:04:14+00:00,2019-01-01 00:00:00+00:00,48.34231102,11.77206742,304.8,23.87384964,57.13787151,6149.34
UAE766,,896213,A6-EGR,B77W,,OMDB,2018-12-31 20:39:34+00:00,2019-01-01 04:13:28+00:00,2019-01-01 00:00:00+00:00,-25.95249939,28.36820207,3657.6,25.25260162,55.35265605,-76.2
GTI3078,,a097f4,N1373A,,KCVG,KCCB,2018-12-31 20:39:41+00:00,2019-01-01 01:10:36+00:00,2019-01-01 00:00:00+00:00,39.04605103,-84.76274573,1828.8,34.05665588,-117.7109948,777.24
